CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.66200054, 0.8298333333333333, 0.66432655, 0.7669333333333334
0.71596754, 0.8070333333333334, 0.6703634, 0.7949333333333334
0.6908666, 0.7745833333333333, 0.6793728, 0.7666833333333334
0.706675, 0.7874166666666667, 0.6773529, 0.7584833333333333
0.6716388, 0.7805166666666666, 0.6708592, 0.8011666666666667
0.67615885, 0.8028333333333333, 0.69548273, 0.7710666666666667
0.6823606, 0.8231, 0.6927838, 0.8356833333333333
0.6889145, 0.7099833333333333, 0.6519519, 0.8135666666666667
0.65828085, 0.7884833333333333, 0.6633937, 0.8011666666666667
0.67792743, 0.7792, 0.6858609, 0.7990666666666667
