CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.5588169, 0.8542, 0.55227524, 0.8919166666666667
0.56097466, 0.9125333333333333, 0.55694443, 0.9063
0.5659498, 0.83975, 0.5830185, 0.7858
0.5631084, 0.8645166666666667, 0.5713326, 0.8480333333333333
0.5495504, 0.9078666666666667, 0.56236494, 0.8332333333333334
0.56360596, 0.7919333333333334, 0.5614129, 0.8591833333333333
0.5527968, 0.86025, 0.5669064, 0.8149833333333333
0.55171824, 0.8842666666666666, 0.5561034, 0.8488833333333333
0.5463379, 0.8994666666666666, 0.5783042, 0.8083166666666667
0.5614897, 0.87525, 0.5690133, 0.7315166666666667
