CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.5488746, 0.89825, 0.5479878, 0.8924333333333333
0.5496729, 0.9081, 0.5582332, 0.86825
0.5605724, 0.8406166666666667, 0.54749775, 0.9209333333333334
0.56666774, 0.8807333333333334, 0.5695242, 0.8678666666666667
0.54756194, 0.89565, 0.5602402, 0.8387666666666667
0.5533861, 0.8984833333333333, 0.55186266, 0.8979
0.53746873, 0.93775, 0.56257683, 0.8804666666666666
0.56330657, 0.8651166666666666, 0.5642214, 0.8319
0.56558, 0.8982, 0.5527283, 0.9177666666666666
0.5542784, 0.8936666666666667, 0.5741379, 0.8926833333333334
