CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.9000189, 0.7226, 0.9459064, 0.71685
0.9248642, 0.6691333333333334, 0.94740117, 0.6872166666666667
0.9322063, 0.6901666666666667, 0.9581031, 0.6843
0.9483103, 0.69335, 0.94519717, 0.72105
0.9128663, 0.71745, 0.9284099, 0.7204833333333334
0.9871662, 0.7044, 0.9685595, 0.7330166666666666
0.92384005, 0.6745833333333333, 0.94815123, 0.7399833333333333
0.9512334, 0.7079833333333333, 0.93369514, 0.69955
0.93328905, 0.6992333333333334, 0.9358832, 0.6797166666666666
0.9271695, 0.7047833333333333, 0.9526301, 0.6934
