CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.9868186, 0.7136166666666667, 1.0226632, 0.7588333333333334
1.0060009, 0.7224833333333334, 1.0325079, 0.7317833333333333
0.99060184, 0.6923833333333334, 1.0179367, 0.6569833333333334
0.9997751, 0.6975666666666667, 0.9951314, 0.7416833333333334
0.9987783, 0.64585, 1.0231738, 0.6906166666666667
0.99595255, 0.7063666666666667, 1.0298676, 0.7277333333333333
0.9923926, 0.686, 1.0081295, 0.7284333333333334
1.003052, 0.6835, 0.994616, 0.7039
1.0100551, 0.7176, 1.0112444, 0.7757
0.9999445, 0.6889166666666666, 1.0128292, 0.6614833333333333
