CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.5197844, 0.9785833333333334, 0.52193725, 0.8329333333333333
0.5132582, 0.7256666666666667, 0.5256683, 0.7703166666666666
0.5059361, 0.7591833333333333, 0.52060175, 0.917
0.5128118, 0.9238166666666666, 0.51444227, 0.8931166666666667
0.50913733, 0.9378, 0.52355015, 0.734
0.5103331, 0.9229833333333334, 0.51766676, 0.90535
0.5051085, 0.9007666666666667, 0.5166774, 0.8948333333333334
0.50175667, 0.9764, 0.5143047, 0.9833333333333333
0.5105056, 0.8704666666666667, 0.5120067, 0.85615
0.5036525, 0.99875, 0.5151373, 0.9936666666666667
