CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.80108356, 0.7343, 0.81329715, 0.6886166666666667
0.80757344, 0.7248, 0.8227276, 0.7142666666666667
0.8023947, 0.7185333333333334, 0.86216575, 0.7119666666666666
0.79770744, 0.6774666666666667, 0.849942, 0.7131833333333333
0.859355, 0.7040666666666666, 0.83114034, 0.7186333333333333
0.8654039, 0.7288833333333333, 0.81471235, 0.6710333333333334
0.7874947, 0.7139833333333333, 0.828222, 0.6879333333333333
0.8568659, 0.6850666666666667, 0.8183729, 0.6900333333333334
0.81299686, 0.7250666666666666, 0.78963387, 0.6738833333333333
0.8023782, 0.7143, 0.84944725, 0.6759666666666667
