CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.67215794, 0.6204666666666667, 0.74511594, 0.6545666666666666
0.69476587, 0.7252666666666666, 0.80335236, 0.6982833333333334
0.7124114, 0.6112333333333333, 0.67948896, 0.7935
0.7218567, 0.7580333333333333, 0.7278928, 0.5489166666666667
0.6853591, 0.79115, 0.718866, 0.8033833333333333
0.6912134, 0.7964, 0.74127823, 0.6852833333333334
0.6813301, 0.6671833333333334, 0.7389854, 0.6375166666666666
0.6796609, 0.6801833333333334, 0.74081874, 0.61835
0.72520405, 0.59425, 0.7057877, 0.6599833333333334
0.6642678, 0.7753333333333333, 0.706857, 0.721
