0.63784254, 0.88345, 0.636346, 0.931575
0.6194631, 0.90965, 0.6507891, 0.9414
0.639023, 0.860725, 0.65632194, 0.933275
0.65823674, 0.866325, 0.62556446, 0.974725
0.6227929, 0.8918, 0.64259315, 0.934075
0.62227166, 0.9167, 0.65110534, 0.859275
0.6188715, 0.94595, 0.6592344, 0.878275
0.6255956, 0.957725, 0.6505142, 0.8782
0.62652487, 0.8861, 0.65720564, 0.9365
0.63471556, 0.897275, 0.64507586, 0.896925
