CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.79476714, 0.7551, 0.8703654, 0.6992833333333334
0.7934432, 0.7724, 0.82803595, 0.7267
0.7555065, 0.7410333333333333, 0.8732496, 0.68395
0.7770345, 0.7307333333333333, 0.8439151, 0.6720833333333334
0.8261986, 0.7869666666666667, 0.8346891, 0.7078666666666666
0.80040336, 0.74115, 0.804272, 0.67395
0.7947392, 0.7647, 0.83739126, 0.6696833333333333
0.7902026, 0.7518, 0.83449763, 0.68085
0.7893295, 0.7532166666666666, 0.8210787, 0.6801833333333334
0.7552291, 0.6895833333333333, 0.8247131, 0.6754166666666667
