CVNN loss, CVNN acc, RVNN loss, RVNN acc
0.576427, 0.7083333333333334, 0.5820873, 0.6442666666666667
0.5738671, 0.6546833333333333, 0.55495477, 0.6555333333333333
0.5725878, 0.6479166666666667, 0.56699544, 0.66755
0.5717987, 0.6608666666666667, 0.56886023, 0.7041833333333334
0.57690406, 0.6624166666666667, 0.5694179, 0.67285
0.5946343, 0.6708, 0.570922, 0.65505
0.5834457, 0.6808833333333333, 0.5635824, 0.6729166666666667
0.59285456, 0.6659666666666667, 0.57235813, 0.6845166666666667
0.58596456, 0.6647, 0.5619532, 0.6692833333333333
0.57870704, 0.6753166666666667, 0.5527167, 0.66465
